Date;Time;BtRx(V);RSSI(dB);AccZ(g);Tmp1(@C);A4(V);VFAS(V);Curr(A);Alt(m);Fuel(%);VSpd(m/s);Hdg(@);AccX(g);AccY(g);0450;Tmp2(@C);Dist(m);GAlt(m);GSpd(kmh);GPS;ASpd(kmh);Alt(m).1;Dir;Prf;Gaz;Ail;S1;S2;SA;SB;SC;SD;LSW;TxBat(V);GPS(lat);GPS(lon)
2021-01-28;23:56:59.990;5.0;90;1.22;15;3.99;11.98;7.9;10.8;63;2.3;179.5;0.13;0.01;1809;3507;103;45.8;57.7;47.766930 -3.506406;62.9;0.0;-2;-508;25;196;-207;1024;-1;0;1;-1;0x0000000000000002;7.8;47.766930;-3.506406
2021-01-28;23:57:00.990;5.0;90;1.0;15;3.98;11.95;7.9;12.7;65;2.0;181.2;0.12;-0.04;1795;3507;118;47.4;56.5;47.766790 -3.506403;62.4;0.0;-4;-692;25;117;-207;1024;-1;0;1;-1;0x0000000000000002;7.8;47.766790;-3.506403
2021-01-28;23:57:01.990;5.0;90;1.07;15;3.98;11.96;7.9;15.0;68;2.5;181.7;0.14;-0.02;1796;3507;132;49.2;55.5;47.766595 -3.506396;61.1;0.0;-2;-709;25;110;-204;1024;-1;0;1;-1;0x0000000000000002;7.8;47.766595;-3.506396
2021-01-28;23:57:02.990;5.0;90;0.87;15;3.98;11.94;7.9;17.0;70;2.3;179.5;0.16;-0.01;1789;3507;145;50.9;53.0;47.766488 -3.506391;59.6;0.0;-2;-731;25;45;-207;1024;-1;0;1;-1;0x0000000000000002;7.8;47.766488;-3.506391
2021-01-28;23:57:03.990;5.0;88;0.74;15;3.98;11.95;7.9;19.1;72;2.7;179.2;0.16;-0.01;1781;3507;164;53.4;51.5;47.766358 -3.506385;58.5;0.0;-2;-362;25;10;-207;1024;-1;0;1;-1;0x0000000000000002;7.8;47.766358;-3.506385
2021-01-28;23:57:04.990;5.0;88;1.13;15;3.97;11.93;7.9;20.3;74;-0.2;177.4;0.16;-0.01;1778;3507;177;55.5;53.6;47.766256 -3.506376;57.5;0.0;-2;-749;25;10;-207;1024;-1;0;1;-1;0x0000000000000002;7.8;47.766256;-3.506376
2021-01-28;23:57:05.990;5.0;86;0.96;15;3.97;11.93;7.9;22.1;77;2.4;177.0;0.16;-0.05;1768;3507;191;56.8;52.5;47.766071 -3.506366;58.1;0.0;-2;-650;25;-25;-207;1024;-1;0;1;-1;0x0000000000000002;7.8;47.766071;-3.506366
2021-01-28;23:57:06.990;5.0;86;1.05;15;3.97;11.93;7.9;23.9;79;1.8;176.6;0.17;0.0;1760;3507;204;59.0;51.9;47.765968 -3.506348;57.2;0.0;-4;-787;25;9;-207;1024;-1;0;1;-1;0x0000000000000002;7.8;47.765968;-3.506348
2021-01-28;23:57:07.990;5.0;84;1.04;15;3.97;11.92;7.9;26.1;81;2.9;175.2;0.2;0.0;1750;3507;217;60.8;50.2;47.765841 -3.506335;55.9;0.0;-2;-810;25;125;-207;1024;-1;0;1;-1;0x0000000000000002;7.8;47.765841;-3.506335
2021-01-28;23:57:08.990;5.0;84;1.0;15;3.97;11.92;8.0;28.7;83;3.0;174.6;0.23;0.0;1742;3507;234;65.1;47.1;47.765746 -3.506316;52.4;0.0;-2;-784;25;82;-207;1024;-1;0;1;-1;0x0000000000000002;7.8;47.765746;-3.506316
2021-01-28;23:57:09.990;5.0;84;0.86;15;3.96;11.89;8.0;32.6;85;2.6;174.1;0.24;-0.02;1731;3507;246;67.6;43.9;47.765635 -3.506300;50.3;0.0;-2;-763;25;53;-204;1024;-1;0;1;-1;0x0000000000000002;7.8;47.765635;-3.506300
2021-01-28;23:57:10.990;5.0;82;0.87;15;3.96;11.9;8.0;34.7;88;2.1;170.3;0.26;0.0;1716;3712;256;69.2;43.4;47.765491 -3.506263;48.5;0.0;-2;-742;25;12;-207;1024;-1;0;1;-1;0x0000000000000002;7.8;47.765491;-3.506263
2021-01-28;23:57:11.990;5.0;82;0.97;15;3.96;11.89;8.0;36.8;90;2.2;171.4;0.27;0.0;1706;3712;266;70.4;43.5;47.765410 -3.506240;47.7;0.0;-2;-721;25;10;-207;1024;-1;0;1;-1;0x0000000000000002;7.8;47.765410;-3.506240
2021-01-28;23:57:12.990;5.0;82;1.0;15;3.95;11.89;8.0;38.7;92;1.9;170.6;0.26;0.0;1705;3712;282;72.1;43.3;47.765306 -3.506211;46.8;0.0;-2;-706;25;10;-207;1024;-1;0;1;-1;0x0000000000000002;7.8;47.765306;-3.506211
2021-01-28;23:57:13.990;5.0;82;0.96;15;3.96;11.87;8.0;40.7;94;2.0;169.3;0.25;0.0;1695;3712;292;74.1;43.7;47.765223 -3.506188;47.7;0.0;-2;-745;25;9;-207;1024;-1;0;1;-1;0x0000000000000002;7.8;47.765223;-3.506188
2021-01-28;23:57:14.990;5.0;80;0.83;15;3.96;11.87;8.0;43.8;97;2.3;168.0;0.25;0.0;1686;3712;303;76.0;43.2;47.765076 -3.506156;48.1;0.0;-2;-677;25;7;-207;1024;-1;0;1;-1;0x0000000000000002;7.8;47.765076;-3.506156
2021-01-28;23:57:15.990;5.0;80;0.93;15;3.96;11.88;8.0;45.6;99;1.6;167.1;0.25;0.01;1677;3712;314;77.3;44.1;47.764993 -3.506115;48.5;0.0;-2;-644;25;7;-207;1024;-1;0;1;-1;0x0000000000000002;7.8;47.764993;-3.506115
2021-01-28;23:57:16.990;5.0;78;0.96;15;3.95;11.87;7.9;47.2;101;1.6;166.8;0.23;0.0;1669;3712;325;78.6;45.3;47.764885 -3.506076;49.0;0.0;-2;-807;25;93;-207;1024;-1;0;1;-1;0x0000000000000002;7.8;47.764885;-3.506076
2021-01-28;23:57:17.990;5.0;78;0.96;15;3.95;11.86;7.9;49.2;103;2.5;166.9;0.24;-0.01;1666;3712;341;81.1;45.1;47.764796 -3.506045;49.6;0.0;-2;-760;25;131;-207;1024;-1;0;1;-1;0x0000000000000002;7.8;47.764796;-3.506045
2021-01-28;23:57:18.990;5.0;78;0.97;15;3.94;11.85;8.0;52.7;105;2.5;166.9;0.25;-0.01;1666;3714;352;82.5;43.7;47.764686 -3.506005;48.8;0.0;-4;-766;23;229;-207;1024;-1;0;1;-1;0x0000000000000002;7.8;47.764686;-3.506005
2021-01-28;23:57:19.990;5.0;78;1.02;15;3.94;11.86;8.0;55.0;108;2.6;167.9;0.26;0.0;1670;3714;363;84.3;42.8;47.764535 -3.505948;48.1;0.0;-2;-737;26;134;-207;1024;-1;0;1;-1;0x0000000000000002;7.8;47.764535;-3.505948
2021-01-28;23:57:20.990;5.0;78;0.9;15;3.94;11.84;8.0;57.1;110;2.0;166.5;0.25;0.0;1690;3714;374;86.0;42.4;47.764451 -3.505921;48.3;0.0;-2;-655;26;87;-204;1024;-1;0;1;-1;0x0000000000000002;7.8;47.764451;-3.505921
2021-01-28;23:57:21.990;5.0;76;1.01;15;3.94;11.84;7.9;58.7;112;1.8;167.8;0.24;0.02;1690;3714;391;87.5;43.0;47.764345 -3.505888;48.8;0.0;-2;-623;25;89;-207;1024;-1;0;1;-1;0x0000000000000002;7.8;47.764345;-3.505888
2021-01-28;23:57:22.990;5.0;76;0.96;15;3.94;11.85;7.9;60.4;114;1.6;169.7;0.23;0.01;1701;3714;402;89.5;44.6;47.764256 -3.505861;50.3;0.0;-4;-603;25;89;-204;1024;-1;0;1;-1;0x0000000000000002;7.8;47.764256;-3.505861
2021-01-28;23:57:23.990;5.0;76;1.0;15;3.94;11.83;7.9;62.5;117;1.5;170.2;0.22;0.0;1713;3714;413;90.5;45.8;47.764100 -3.505831;51.8;0.0;-2;-522;20;12;-207;1024;-1;0;1;-1;0x0000000000000002;7.8;47.764100;-3.505831
2021-01-28;23:57:24.990;5.0;74;1.03;15;3.94;11.83;8.0;63.6;119;1.2;172.1;0.19;0.03;1721;3714;425;91.6;47.8;47.764006 -3.505795;53.5;0.0;22;-581;35;-64;-207;1024;-1;0;1;-1;0x0000000000000002;7.8;47.764006;-3.505795
2021-01-28;23:57:25.990;5.0;74;0.78;15;3.94;11.83;7.9;65.1;121;1.2;171.5;0.16;0.01;1728;3714;437;92.5;49.2;47.763885 -3.505773;56.3;0.0;-2;-427;23;-461;-204;1024;-1;0;1;-1;0x0000000000000002;7.8;47.763885;-3.505773
2021-01-28;23:57:26.990;5.0;74;1.1;15;3.94;11.82;7.8;66.0;123;0.9;171.0;0.15;-0.01;1722;3714;456;93.8;51.5;47.763785 -3.505748;59.0;0.0;0;-481;23;-434;-207;1024;-1;0;1;-1;0x0000000000000002;7.8;47.763785;-3.505748
2021-01-28;23:57:27.990;5.0;74;1.01;15;3.93;11.8;7.8;67.8;125;1.1;168.6;0.13;0.0;1697;3714;470;94.6;53.8;47.763655 -3.505720;60.5;0.0;-2;-498;23;-314;-207;1024;-1;0;1;-1;0x0000000000000002;7.8;47.763655;-3.505720
2021-01-28;23:57:28.990;5.0;72;1.14;15;3.93;11.81;7.8;69.2;128;1.8;165.7;0.12;-0.03;1659;3714;483;95.6;54.3;47.763470 -3.505655;61.1;0.0;-4;-644;23;-53;-207;1024;-1;0;1;-1;0x0000000000000002;7.8;47.763470;-3.505655
2021-01-28;23:57:29.990;5.0;72;1.11;15;3.93;11.81;7.8;71.1;130;2.3;163.6;0.14;-0.01;1624;3714;496;97.1;53.4;47.763366 -3.505608;60.7;0.0;-4;-615;23;7;-204;1024;-1;0;1;-1;0x0000000000000002;7.8;47.763366;-3.505608
2021-01-28;23:57:30.990;5.0;72;0.98;15;3.93;11.8;7.8;72.9;132;2.0;161.8;0.14;-0.04;1619;3713;510;99.3;52.9;47.763240 -3.505548;59.8;0.0;-2;-578;23;9;-207;1024;-1;0;1;-1;0x0000000000000002;7.8;47.763240;-3.505548
2021-01-28;23:57:32.020;5.0;72;0.9;15;3.93;11.8;7.9;74.3;134;1.2;160.7;0.13;0.0;1611;3713;529;101.5;53.1;47.763140 -3.505498;59.8;0.0;-4;-530;23;-9;-207;1024;-1;0;1;1;0x0000000000000002;7.8;47.763140;-3.505498
2021-01-28;23:57:33.050;5.0;72;1.06;15;3.93;11.79;7.9;75.9;137;1.3;160.6;0.13;-0.01;1595;3714;543;102.8;53.5;47.762963 -3.505405;60.1;0.0;-2;-525;23;7;-207;1024;-1;0;1;1;0x0000000000000002;7.8;47.762963;-3.505405
2021-01-28;23:57:34.050;5.0;70;1.05;15;3.93;11.79;7.8;77.2;139;1.5;158.7;0.12;-0.01;1580;3714;556;104.0;53.7;47.762863 -3.505346;61.1;0.0;-2;-495;23;-8;-207;1024;-1;0;1;-1;0x0000000000000002;7.8;47.762863;-3.505346
2021-01-28;23:57:35.050;5.0;70;1.0;15;3.93;11.79;7.8;78.4;141;1.3;157.9;0.12;0.0;1572;3714;569;105.6;54.1;47.762736 -3.505271;61.3;0.0;-2;-507;22;-129;-204;1024;-1;0;1;-1;0x0000000000000002;7.8;47.762736;-3.505271
2021-01-28;23:57:36.050;5.0;70;1.05;15;3.93;11.79;7.8;79.8;143;1.6;155.0;0.12;0.0;1558;3714;589;107.8;54.8;47.762636 -3.505191;61.3;0.0;-2;-484;22;-42;-204;1024;-1;0;1;-1;0x0000000000000002;7.8;47.762636;-3.505191
2021-01-28;23:57:37.050;5.0;70;0.91;15;3.92;11.77;7.8;81.8;145;1.4;154.3;0.12;-0.01;1548;3815;602;109.2;55.2;47.762461 -3.505086;61.3;0.0;-4;-441;22;-11;-166;1024;-1;0;1;-1;0x0000000000000002;7.8;47.762461;-3.505086
2021-01-28;23:57:38.050;5.0;70;1.0;15;3.92;11.78;7.8;82.9;147;1.0;152.8;0.11;0.0;1527;3815;616;110.7;56.1;47.762336 -3.504995;61.4;0.0;-4;-374;22;7;-166;1024;-1;0;1;-1;0x0000000000000002;7.8;47.762336;-3.504995
2021-01-28;23:57:39.050;5.0;70;1.0;15;3.92;11.78;7.7;83.9;149;1.0;150.9;0.1;0.02;1514;3815;629;111.7;57.3;47.762236 -3.504915;62.9;0.0;-4;-472;22;556;-166;1024;-1;0;1;-1;0x0000000000000002;7.8;47.762236;-3.504915
2021-01-28;23:57:40.050;5.0;68;1.01;15;3.92;11.77;7.7;85.0;151;1.4;154.8;0.09;0.01;1535;3815;651;113.0;57.7;47.762108 -3.504816;63.7;0.0;-4;-492;20;500;-166;1024;-1;0;1;-1;0x0000000000000002;7.8;47.762108;-3.504816
2021-01-28;23:57:41.050;5.0;70;1.04;15;3.92;11.76;7.7;87.0;154;1.8;159.0;0.1;-0.01;1572;3816;660;114.6;56.9;47.761950 -3.504720;63.8;0.0;-4;-46;22;10;-166;1024;-1;0;1;-1;0x0000000000000002;7.8;47.761950;-3.504720
2021-01-28;23:57:42.050;5.0;70;1.07;15;3.92;11.75;7.7;87.8;155;0.2;159.4;0.09;0.01;1610;3816;680;116.2;56.8;47.761868 -3.504678;63.5;0.0;-4;-331;22;365;-166;1024;-1;0;1;-1;0x0000000000000002;7.8;47.761868;-3.504678
2021-01-28;23:57:43.050;5.0;68;1.03;15;3.92;11.76;7.7;88.6;158;0.9;163.8;0.08;0.01;1640;3816;690;116.5;58.7;47.761703 -3.504596;65.0;0.0;-2;-384;22;395;-163;1024;-1;0;1;-1;0x0000000000000002;7.8;47.761703;-3.504596
2021-01-28;23:57:44.060;5.0;68;1.03;15;3.92;11.76;7.7;90.1;159;1.3;165.6;0.07;0.0;1663;3816;711;117.7;58.8;47.761616 -3.504561;65.3;0.0;-1;-505;23;497;-166;1024;-1;0;1;-1;0x0000000000000342;7.8;47.761616;-3.504561
2021-01-28;23:57:45.060;5.0;68;1.07;15;3.91;11.75;7.7;91.2;162;1.8;172.7;0.08;0.0;1734;3816;721;118.4;57.8;47.761445 -3.504506;65.9;0.0;0;-522;23;489;-166;1024;-1;0;1;-1;0x0000000000000342;7.8;47.761445;-3.504506
2021-01-28;23:57:46.060;5.0;68;1.04;15;3.91;11.74;7.7;93.3;165;1.9;176.4;0.08;0.01;1773;3816;741;120.6;56.0;47.761248 -3.504496;65.9;0.0;-2;-501;25;458;-166;1024;-1;0;1;-1;0x0000000000000342;7.8;47.761248;-3.504496
2021-01-28;23:57:47.060;5.0;68;1.08;15;3.91;11.74;7.7;94.3;166;1.5;186.3;0.09;0.02;1863;3816;760;122.1;55.5;47.761166 -3.504506;64.2;0.0;-2;-524;23;411;-166;1024;-1;0;1;-1;0x0000000000000342;7.8;47.761166;-3.504506
2021-01-28;23:57:48.060;5.0;66;1.15;15;3.91;11.74;7.7;96.1;169;2.4;196.9;0.09;0.01;1982;3816;769;122.8;55.2;47.761005 -3.504556;64.4;0.0;-2;-771;22;25;-166;1024;-1;0;1;-1;0x0000000000000342;7.8;47.761005;-3.504556
2021-01-28;23:57:49.060;5.0;68;0.94;15;3.9;11.73;7.7;97.8;170;3.7;201.7;0.11;0.0;2038;3816;785;125.3;50.9;47.760930 -3.504596;62.2;0.0;-2;-694;23;195;-166;1024;-1;0;1;-1;0x0000000000000342;7.8;47.760930;-3.504596
2021-01-28;23:57:50.060;5.0;68;1.0;15;3.91;11.73;7.8;101.2;173;2.7;210.2;0.14;0.01;2113;3816;792;126.9;50.0;47.760775 -3.504716;60.0;0.0;-2;-704;23;248;-163;1024;-1;0;1;-1;0x0000000000000342;7.8;47.760775;-3.504716
2021-01-28;23:57:51.060;5.0;68;1.0;15;3.9;11.71;7.8;103.9;176;2.6;215.7;0.15;-0.02;2161;3816;804;129.8;48.7;47.760660 -3.504776;58.5;0.0;-4;-740;23;145;-166;1024;-1;0;1;-1;0x0000000000000342;7.8;47.760660;-3.504776
2021-01-28;23:57:52.060;5.0;68;0.88;15;3.9;11.72;7.8;105.4;177;2.6;226.6;0.16;0.0;2284;3816;814;131.2;47.5;47.760610 -3.504920;57.5;0.0;-2;-650;23;10;-163;1024;-1;0;1;-1;0x0000000000000342;7.8;47.760610;-3.504920
2021-01-28;23:57:53.070;5.0;66;1.01;15;3.9;11.71;7.8;107.5;180;1.6;235.9;0.16;0.0;2367;3816;818;133.4;48.1;47.760523 -3.505113;56.4;0.0;-2;-670;23;-228;-163;1024;-1;0;1;-1;0x0000000000000342;7.8;47.760523;-3.505113
2021-01-28;23:57:54.070;5.0;66;1.02;15;3.9;11.71;7.8;108.3;181;1.9;240.0;0.16;0.01;2408;3816;824;134.9;49.5;47.760473 -3.505206;57.0;0.0;-2;-460;23;-121;-166;1024;-1;0;1;-1;0x0000000000000342;7.8;47.760473;-3.505206
2021-01-28;23:57:55.070;5.0;66;0.98;15;3.9;11.71;7.8;109.6;184;0.6;246.4;0.14;0.01;2459;3816;827;135.7;50.9;47.760408 -3.505408;57.7;0.0;-2;-558;25;-183;-166;1024;-1;0;1;-1;0x0000000000000342;7.8;47.760408;-3.505408
2021-01-28;23:57:56.070;5.0;68;1.02;15;3.9;11.7;7.7;110.4;187;1.0;249.5;0.12;0.0;2498;3816;832;136.3;54.2;47.760378 -3.505516;59.6;0.0;-2;-555;25;20;-163;1024;-1;0;1;-1;0x0000000000000342;7.8;47.760378;-3.505516
2021-01-28;23:57:57.070;5.0;68;0.64;15;3.89;11.69;7.7;110.9;188;0.7;256.1;0.09;0.0;2561;3816;836;136.7;55.9;47.760328 -3.505790;61.1;0.0;-2;12;23;9;-166;1024;-1;0;1;-1;0x0000000000000342;7.8;47.760328;-3.505790
2021-01-28;23:57:58.070;5.0;66;1.18;15;3.9;11.7;7.7;110.4;191;0.1;258.4;0.08;0.0;2579;3816;838;136.4;60.5;47.760288 -3.506048;64.4;0.0;-1;-646;25;415;-163;1024;-1;0;1;-1;0x0000000000000342;7.8;47.760288;-3.506048
2021-01-28;23:57:59.070;5.0;66;1.05;15;3.89;11.7;7.6;110.9;192;1.9;266.1;0.07;0.01;2673;3816;839;136.8;62.1;47.760280 -3.506185;66.6;0.0;-2;-658;23;415;-166;1024;-1;0;1;-1;0x0000000000000342;7.8;47.760280;-3.506185
2021-01-28;23:58:00.070;5.0;68;1.05;15;3.89;11.7;7.6;113.0;195;1.9;276.8;0.07;0.01;2777;3816;838;137.6;61.9;47.760290 -3.506461;65.9;0.0;-2;-661;23;439;-166;1024;-1;0;1;-1;0x0000000000000342;7.8;47.760290;-3.506461
2021-01-28;23:58:01.070;5.0;68;1.05;15;3.89;11.68;7.7;113.8;196;1.8;282.4;0.08;0.0;2830;3816;835;139.1;61.5;47.760305 -3.506598;65.3;0.0;-2;-627;23;412;-163;1024;-1;0;1;-1;0x0000000000000342;7.8;47.760305;-3.506598
2021-01-28;23:58:02.070;5.0;66;1.05;15;3.89;11.68;7.7;115.3;199;1.7;292.9;0.09;0.01;2930;3816;832;139.9;61.7;47.760358 -3.506906;64.6;0.0;-2;-641;23;445;-166;1024;-1;0;1;-1;0x0000000000000342;7.8;47.760358;-3.506906
2021-01-28;23:58:03.070;5.0;68;1.01;15;3.89;11.67;7.7;117.0;202;1.8;299.2;0.09;0.0;2987;3816;823;142.0;61.9;47.760460 -3.507150;64.0;0.0;-2;-647;23;440;-163;1024;-1;0;1;-1;0x0000000000000342;7.8;47.760460;-3.507150
2021-01-28;23:58:04.070;5.0;68;1.04;15;3.89;11.68;7.7;117.9;203;2.1;311.5;0.09;0.0;3129;3815;811;143.7;62.2;47.760518 -3.507260;64.2;0.0;-2;-635;23;434;-166;1024;-1;0;1;-1;0x0000000000000342;7.8;47.760518;-3.507260
2021-01-28;23:58:05.070;5.0;68;0.99;15;3.89;11.67;7.7;119.6;206;1.7;324.5;0.09;0.0;3248;3815;803;144.7;62.3;47.760655 -3.507451;63.8;0.0;-2;-626;23;426;-163;1024;-1;0;1;-1;0x0000000000000342;7.8;47.760655;-3.507451
2021-01-28;23:58:06.080;5.0;68;1.07;15;3.89;11.66;7.7;120.2;207;1.7;331.0;0.08;0.0;3312;3815;786;145.8;63.9;47.760735 -3.507553;65.3;0.0;-2;-640;23;440;-163;1024;-1;0;1;-1;0x0000000000000342;7.8;47.760735;-3.507553
2021-01-28;23:58:07.080;5.0;66;0.99;15;3.88;11.66;7.6;121.5;210;1.9;344.5;0.07;0.01;3438;3815;776;146.3;64.5;47.760940 -3.507663;65.1;0.0;-2;-635;23;434;-163;1024;-1;0;1;-1;0x0000000000000342;7.8;47.760940;-3.507663
2021-01-28;23:58:08.080;5.0;68;1.05;15;3.88;11.66;7.6;122.5;212;1.8;350.9;0.06;0.01;3504;3714;754;147.4;66.0;47.761133 -3.507695;66.1;0.0;-2;12;23;10;-163;1024;-1;0;1;-1;0x0000000000000342;7.8;47.761133;-3.507695
2021-01-28;23:58:09.090;5.0;68;1.0;15;3.88;11.66;7.6;121.5;214;-1.3;0.5;0.01;0.01;0;3815;731;145.5;66.8;47.761233 -3.507716;67.2;0.0;-2;14;23;10;-163;1024;-1;0;1;-1;0x0000000000000342;7.8;47.761233;-3.507716
2021-01-28;23:58:10.090;5.0;70;1.03;15;3.88;11.66;7.5;118.7;216;-1.6;8.3;-0.02;0.0;83;3815;718;143.9;74.5;47.761448 -3.507691;72.9;0.0;-2;17;22;-176;-163;1024;-1;0;1;-1;0x0000000000000342;7.8;47.761448;-3.507691
2021-01-28;23:58:11.090;5.0;68;1.01;15;3.88;11.66;7.5;117.2;218;-1.9;11.7;-0.07;-0.01;116;3817;692;139.5;79.5;47.761598 -3.507660;78.7;0.0;-2;14;20;-536;-163;1024;-1;0;1;-1;0x0000000000000002;7.8;47.761598;-3.507660
2021-01-28;23:58:12.090;5.0;68;1.02;15;3.88;11.66;7.4;113.7;220;-2.0;15.8;-0.1;-0.01;160;3817;678;137.6;81.4;47.761831 -3.507573;80.1;0.0;-2;7;19;-738;-163;1024;-1;0;1;-1;0x0000000000000002;7.8;47.761831;-3.507573
2021-01-28;23:58:13.090;5.0;70;1.1;15;3.88;11.64;7.4;110.0;223;-2.0;15.4;-0.11;0.0;161;3817;649;134.2;84.0;47.761950 -3.507521;82.9;0.0;-2;9;19;-693;-163;1024;-1;0;1;-1;0x0000000000000002;7.8;47.761950;-3.507521
2021-01-28;23:58:14.090;5.0;68;1.06;15;3.88;11.65;7.4;108.2;224;-1.8;12.8;-0.11;-0.01;132;3816;634;132.8;85.0;47.762193 -3.507428;83.5;0.0;-2;11;19;-686;-163;1024;-1;0;1;-1;0x0000000000000002;7.8;47.762193;-3.507428
2021-01-28;23:58:15.090;5.0;70;1.14;15;3.88;11.65;7.4;105.0;227;-1.6;9.0;-0.1;-0.01;118;3816;605;131.0;84.7;47.762483 -3.507341;83.3;0.0;-2;14;20;6;-163;1024;-1;0;1;-1;0x0000000000000002;7.8;47.762483;-3.507341
2021-01-28;23:58:16.090;5.0;72;1.02;15;3.87;11.64;7.4;103.8;228;-1.3;8.8;-0.09;-0.01;81;3816;575;130.0;84.0;47.762606 -3.507315;81.8;0.0;-2;11;19;-366;-163;1024;-1;0;1;-1;0x0000000000000002;7.8;47.762606;-3.507315
2021-01-28;23:58:17.090;5.0;72;1.03;15;3.88;11.65;7.4;101.7;231;-1.0;9.3;-0.07;-0.01;95;3816;554;129.8;80.8;47.762890 -3.507270;80.5;0.0;-2;7;19;-550;-163;1024;-1;0;1;-1;0x0000000000000002;7.8;47.762890;-3.507270
2021-01-28;23:58:18.090;5.0;72;1.04;15;3.88;11.64;7.5;101.1;233;-0.5;5.8;-0.05;0.01;53;3816;534;129.8;79.5;47.763088 -3.507220;78.3;0.0;-2;14;20;7;-163;1024;-1;0;1;-1;0x0000000000000002;7.8;47.763088;-3.507220
2021-01-28;23:58:19.090;5.0;72;1.01;15;3.87;11.64;7.5;100.9;235;-0.3;5.8;-0.01;-0.01;58;3817;514;130.1;77.4;47.763243 -3.507198;76.8;0.0;-2;6;19;-505;-163;1024;-1;0;1;-1;0x0000000000000002;7.8;47.763243;-3.507198
2021-01-28;23:58:20.090;5.0;74;0.73;15;3.87;11.62;7.5;101.0;237;-0.1;3.9;-0.01;-0.01;43;3817;485;130.9;75.7;47.763431 -3.507173;73.8;0.0;-4;447;19;7;-163;1024;-1;0;1;-1;0x0000000000000002;7.8;47.763431;-3.507173
2021-01-28;23:58:21.090;5.0;74;0.98;15;3.87;11.62;7.5;100.4;239;-1.4;3.3;-0.01;0.0;35;3817;466;130.5;75.3;47.763580 -3.507160;73.1;0.0;-4;477;19;12;-166;1024;-1;0;1;-1;0x0000000000000002;7.8;47.763580;-3.507160
2021-01-28;23:58:22.090;5.0;74;0.93;15;3.87;11.62;7.5;99.5;242;-1.9;3.8;-0.03;0.0;37;3817;447;129.8;75.8;47.763843 -3.507136;74.6;0.0;-4;529;19;12;-166;1024;-1;0;1;-1;0x0000000000000002;7.8;47.763843;-3.507136
2021-01-28;23:58:23.090;5.0;76;0.95;15;3.87;11.62;7.5;98.3;243;-2.1;3.4;-0.04;-0.05;36;3818;429;128.1;76.9;47.764035 -3.507120;75.5;0.0;-4;489;19;9;-163;1024;-1;0;1;-1;0x0000000000000002;7.8;47.764035;-3.507120
